word	x	y	nearest
骄傲	-27.724318456	39.4899884184	0.549
白薯	-46.8343717408	-102.175263415	0.610
家	-40.963137164	-42.825898547	0.440
轻浮	37.4157593853	-67.6720619825	0.713
并肩	-57.0517009988	31.9910906238	0.489
放袂开	-74.6386385586	36.0305779382	0.553
攻下	-105.935373949	-2.06346321349	0.502
一些	64.0173990728	-17.3223195853	0.498
不赏	-49.2728828843	-66.886356933	0.659
近	85.6706080594	-25.1767754542	0.599
刚刚	43.0593116188	14.2440605871	0.508
进	-15.0008994721	10.6294199817	0.400
还	56.6759638163	22.5321196086	0.479
这	64.5083478293	-3.45900434929	0.539
携手	50.8966357928	-29.6191323903	0.512
过	54.9606462425	21.3393793725	0.476
四版	-9.31146490485	-97.6473862626	0.675
郑淑妃	-78.7261438543	52.434081367	0.566
讨厌	53.2104307399	-59.6328780285	0.807
上以	37.0437735724	3.54994867584	0.424
靠神	-24.9902399537	18.1936490758	0.553
一人	73.3685995758	-35.5630353969	0.427
fraud	-20.5131850378	-21.5688225441	0.462
膀胱炎	27.606316009	11.6572018515	0.792
乳鸽	-48.4755439523	-104.570305162	0.705
一件	-32.6789430809	-74.0649960577	0.718
七剑下	-75.0187387275	-2.6049389382	0.506
患有	30.8101481619	106.945638393	0.660
怕麻烦	11.1479958658	54.5734574036	0.645
自己	11.6489809024	68.8990130447	0.721
书信	11.4567101596	-84.0684296512	0.524
受得了	-39.7778205021	40.4603844965	0.564
描写	-22.1626645917	90.6566819158	0.429
天堂	-61.0964408868	20.4911936677	0.461
春天	-90.2921656816	5.03442366066	0.640
英爱	-57.4963549928	-19.3948653538	0.587
无畏地	-24.7055981819	19.4224959034	0.661
福分	-26.9132114937	17.8959912168	0.541
明快	-35.9575695595	91.8324337462	0.649
朱绣	-71.7050784923	-60.9384804003	0.584
两侧	-6.69882352925	-54.8660342518	0.494
生活品质	29.2909784203	-35.1342749399	0.484
门清	0.438062766537	-14.545931935	0.448
大酒店	14.1165622599	109.167835086	0.633
因为	71.3242416729	10.98820365	0.604
远方	-61.1910455375	20.9203650287	0.450
即可	89.8450992978	1.27466384914	0.578
对本集	-29.9659981188	-24.103437179	0.439
呼唤	-54.1731724231	43.6480812083	0.522
昏倒	32.6917497127	33.8834710196	0.560
看出	52.832207231	-37.675157871	0.510
奔赴前线	-4.46186833009	-3.0956255179	0.493
一篇	16.728566159	-95.6112395376	0.533
漆上	-2.18760675566	-50.607459942	0.500
重要	-30.2590486921	-39.7658400343	0.602
报道	44.893631825	78.3626811157	0.555
天磊	-16.9812664683	-7.09526976467	0.525
内容简介	-3.0669067159	-80.774923683	0.531
宗玄	-40.802219149	30.3149625389	0.465
内心	36.3463740192	-63.7579695026	0.643
真	-51.5433176387	-40.8116827307	0.446
接到	47.7445813389	72.2332611993	0.601
只会	77.1783968586	4.28349690895	0.470
以辟	-46.3869747467	-68.1206325001	0.542
重情义	41.8853437221	-62.7886557628	0.557
中国	-62.6316792014	-30.3292697102	0.578
深深地	8.2198240383	45.5364079572	0.557
她们	10.3826797257	67.9063972669	0.690
看	-36.4615904947	72.6465719719	0.595
邮政	-28.4902890236	-52.4896675167	0.456
余味	-61.4023706754	35.640468	0.526
半子	-50.1496339126	-62.115702491	0.467
蠔豉	-48.596190685	-103.967734023	0.706
媒体报道	44.7719222544	78.4381101939	0.541
猪肉	-47.6935016422	-109.906807963	0.682
不抱	21.9432012585	68.7494129629	0.459
懊悔	24.5121138789	47.1468015822	0.580
酱油	-46.4960687802	-108.840917647	0.664
郑怡	-81.1721099521	53.7867839513	0.389
说出	0.274079140244	64.3895454921	0.558
认真学习	23.2209463375	76.9277392092	0.562
圣费尔明	-36.3251500446	-14.1855671107	0.472
书于	-17.8145307019	-86.0040430758	0.426
走廊	-1.6648698509	-52.4936177659	0.418
这篇	16.9533747373	-95.1147975728	0.651
暖暖的	-51.4691195017	32.2959880239	0.464
过些	-58.0030966567	37.324071304	0.436
食欲	26.1835795817	8.63116896917	0.532
无法自拔	8.60771214126	45.0642412433	0.527
堂兄	-69.9079278952	-79.8411637445	0.598
adaloald	-36.0770085621	-35.4792989487	0.614
像	53.0447041362	-1.64267908571	0.570
释然	9.58834922765	34.225497964	0.656
受欢	-47.9369280165	7.87882222486	0.520
离休干部	-68.4860901302	-33.1169132052	0.422
低俗小说	-55.2881590771	-2.98850958034	0.507
在意	49.1483965503	-60.1820227951	0.652
走走看看	-15.0972816502	-6.03877466462	0.544
金线	-20.7752867353	-51.5540289207	0.481
亲自	51.9587863164	49.7670687894	0.508
什么	-45.456797179	72.8824263233	0.564
听到	-8.111066886	68.464414235	0.564
思念	-65.4529965578	49.1699593496	0.594
原稿纸	6.87072254232	-23.674098268	0.619
郑绍文	-73.6096835386	-27.4190460925	0.469
即便	73.8434201617	7.63380490888	0.496
直间	-2.95952163326	103.358276717	0.441
国籍	-93.1571578012	-12.0501535705	0.567
头去	-3.43524109196	3.15335948019	0.362
非洲	12.9065709043	-43.9701934634	0.576
阿尔莱奇	9.32962831027	-3.03973630609	0.482
老是	8.38469155694	55.724585628	0.708
一头雾水	-13.600007978	26.0625773271	0.489
看起来	43.6704629172	-57.7647713916	0.566
空旷	25.0140234814	-49.6192208734	0.490
古伽兰	-25.4599584233	-28.0447296504	0.400
对信	-15.4058692984	-0.288047823289	0.407
走开	-60.2946319326	61.7993013391	0.515
逮到	8.48726883011	13.960957273	0.608
好吃	-39.9412050636	-100.395007354	0.689
透过	28.3448986957	85.9867061635	0.514
王华懋译	-43.9087202492	-31.8341033698	0.676
下半年	75.6069619965	38.0738719719	0.736
十周年	-64.5689256719	82.3388301752	0.588
书系	-5.80568716764	-104.586448054	0.657
换取	5.5224145791	92.9725416877	0.502
韩幽桐	-73.9271649906	-27.7785731837	0.480
透支	-30.1847813337	-84.792196988	0.574
不安	30.6125757724	50.394957181	0.676
过著	50.5456941387	-45.0043134381	0.483
刻薄	43.4703564798	-61.2858242813	0.551
骑上	15.2587869475	17.3001127063	0.414
施秀枝	-67.5888036174	28.8012911853	0.567
时日无多	11.6062588147	37.7729318148	0.531
好好学	-58.1746532366	6.16656993659	0.504
没关系	-47.9346289766	65.4629428369	0.557
熟知	-41.9762969224	12.0286115929	0.565
尽管	71.6541836617	16.7164315283	0.430
旅程	-59.9027970062	26.5031876283	0.423
号丹羽	-31.1646986727	-47.4222277673	0.464
顺溜	-34.8426796185	48.6364858737	0.489
啊	-49.5843157585	65.546703262	0.641
奔跑	-47.7652486485	59.2924565691	0.470
南过	-21.8787781999	-66.0737040228	0.503
替代	-2.20181957666	-34.5630428631	0.448
高利	-100.816868288	-29.311978047	0.579
真的	-46.7562035858	67.7209589231	0.529
eorcenberht	-36.0290994522	-34.1225628831	0.618
齐昕	-3.8766105602	4.82309965985	0.559
时时	1.62286625538	33.6759683282	0.452
柜子	28.2752611012	-16.3752159682	0.457
书面声明	43.537933834	58.886598591	0.618
悲伤	-56.0619387245	47.6946758558	0.515
第六版	-14.9878414835	-100.505175792	0.663
周良	-89.7880841088	29.3728702443	0.498
尘缘	-85.5267885048	48.7897385527	0.534
但是	71.9842117291	13.2370701525	0.606
自该	71.3968923771	35.0592826667	0.400
查经	90.1080176953	-57.4133592191	0.443
划船	-77.2779745102	-40.4946220803	0.476
说走就走	-67.8275946957	41.2597971648	0.531
争相	60.4804033662	77.0043009854	0.646
国职	-67.6378780476	-32.4107065497	0.433
反而	66.3824007223	15.8289799027	0.535
团体活动	-39.6572678746	-24.9812242753	0.367
挥不去	-68.8290278085	27.2149653476	0.670
宜兰	-6.83045177135	-66.7306075855	0.606
kuroha	-35.1529804415	-53.628447516	0.524
撒哈拉	14.9214990095	-44.5241201143	0.662
姚匡玉	-52.1452832955	33.2278921301	0.531
卢尔夫	-36.885646692	-35.3058487523	0.618
中政里	-24.453978069	-41.2149982164	0.500
笔身	10.5894805641	-22.968592831	0.611
每天	103.377555549	-9.06372134199	0.506
再次	61.2084184455	33.7972438484	0.806
只有	81.6833233352	-20.6667875258	0.542
我想知	-52.788115263	33.374454477	0.605
一方面	30.1463301433	79.5854481853	0.532
识能	27.5239908998	-35.7563944463	0.574
头脚	10.4359025549	-4.74656863775	0.526
分行	-27.6215637149	-54.245666877	0.447
锁上	28.3372429412	-4.91765474617	0.585
请求	51.6411223324	50.396731695	0.528
让	18.1369692636	72.0775107445	0.458
大概	48.5442200985	13.5387239729	0.532
常广丈	-54.4920512514	-39.4767447283	0.566
法空	-51.7775004571	-78.4785423909	0.697
收到	47.5910077019	72.1642737262	0.601
各个方面	60.2852443907	-31.7194746945	0.430
讲	-13.5356511537	29.4902475587	0.518
灵体	2.74657241257	-1.45714285783	0.598
蔡广财	-46.3701702319	-16.8997078754	0.432
出版发行	-5.18325997839	-103.831040507	0.721
不易	80.3908874042	1.21140034932	0.573
罹患	31.415494639	106.785070086	0.707
跨出去	-10.1706672696	15.8029393327	0.508
四册	-3.52569610788	-89.9886143613	0.550
著重	60.2031494639	-32.4530735336	0.425
感到	28.6959315803	53.5326045445	0.644
关怀	100.855707017	-40.7281388127	0.604
趁现在	-69.32884741	49.123009465	0.446
亦可	90.8160983022	1.5588007747	0.574
伴随	40.5455492064	4.08532262451	0.454
占据	-104.48686446	0.748484638421	0.514
秦过	-29.5837271338	-29.2764241096	0.366
重困	-48.4567644814	-66.728915511	0.662
心系	-43.9198727927	2.04247497089	0.415
跑掉	-4.45672832017	62.1120077466	0.528
足够	79.1822046499	-1.4187126512	0.565
怨天尤人	1.3784965006	33.3960426653	0.445
hugs	-21.2344584465	-21.89967623	0.457
不是	65.37360406	2.38985647163	0.617
酸酸甜甜	-66.8405284192	33.8807727752	0.516
意乱情迷	-80.5825161695	47.9023316177	0.632
提议	50.312135455	56.5244911411	0.512
时才	56.6846590468	37.6658440563	0.552
台北	-6.21388202032	-68.6242455256	0.619
忠秋系	-45.9108256117	-45.2521429324	0.431
自豪	-27.8662644297	39.4695030824	0.549
带著	-11.1956102619	59.7612979611	0.450
起驾	-7.4891592471	-42.7192130703	0.442
那儿	47.982139647	17.0508536923	0.515
时间	110.312667654	-2.91979021062	0.622
畏惧	26.5479347402	42.4321047071	0.624
宫理	-59.5273648878	-41.4515905365	0.525
体悟	-28.5098717124	27.2630427273	0.425
心	-65.3026954864	48.1526294291	0.559
祈福	-33.861137569	15.0703402451	0.469
赤子心	-81.8548351207	46.0483203051	0.554
的话	73.5622379409	2.34832447501	0.666
肉丝	-49.0692691972	-107.649400468	0.631
相恋	3.85394321904	77.6614749352	0.673
荡漾	-62.4348957965	19.6154062882	0.401
说话	47.21447666	-59.4208929839	0.687
愧疚	25.0387339076	47.6971677023	0.592
不满	32.5413487685	59.5654761249	0.608
熟悉	-42.6303459556	13.2298988277	0.565
节本	-8.02206527497	-86.9078160622	0.564
中学生	51.8368421696	-87.4126881559	0.589
黑蚀	-50.079286495	-12.0115154767	0.544
成名	-49.2806428303	1.41026577812	0.490
没话	-11.9767474354	16.9415749754	0.460
回不去	-58.3379617178	56.3680704235	0.420
好像	13.7288674885	54.8118355413	0.512
理解	24.5842351143	69.3962058139	0.546
苦酒满杯	-83.1279403473	43.7803995834	0.566
捉回	2.43615270026	12.3996771116	0.606
逾	85.5184112937	-27.9063135241	0.574
稿纸	6.14454292356	-23.6696682712	0.619
廖斐	-65.5687013966	-17.168189038	0.493
食物	-44.1676893005	-103.208641987	0.707
西非	11.283416679	-42.9018994639	0.577
七情六欲	-75.7574351354	37.5349525934	0.513
陷于	72.6212470991	55.1866766874	0.410
父亲	75.1583614866	-77.0309015668	0.566
信靠	-30.5088494677	21.1115729379	0.583
法律责任	39.0856812704	87.8852443471	0.531
困难	81.633989276	-0.244550078147	0.476
于是	53.573441236	43.8378742393	0.485
浓厚兴趣	63.8599535007	-58.9416502585	0.539
复杂	43.6218162133	-21.2052510088	0.612
交叉路口	-17.5095788686	-66.7578532948	0.501
细致	-33.6097237289	91.8690570658	0.644
如何	14.0361853303	81.0665724791	0.530
时代	-45.5419683505	-44.5841626975	0.474
欢喜	-75.3908435633	8.93917649725	0.539
现实	-19.3017423213	87.5050640111	0.435
善解人意	41.8166612694	-66.8078236506	0.724
身旁	-11.1328032056	58.5516054205	0.678
两个	82.4325107424	-44.1669822501	0.619
使人	15.3824666783	11.7388807839	0.520
回音	-49.258208583	33.006083869	0.379
一扯	10.8067201634	-5.83668579885	0.557
扭力	5.98627552518	-33.1185813551	0.538
时份	112.732346304	-8.60360126681	0.521
谁	-47.3584047622	73.1231603389	0.659
井畑翔	-55.0616812453	-39.4488080595	0.585
多次	59.7389582848	29.422239309	0.523
有时候	54.455484764	-12.0261288679	0.752
它们	64.8888389605	-6.61449655128	0.643
方约	16.0269300634	-36.3741656594	0.384
以新	-15.8630140007	-32.1909860103	0.374
一刷	-6.63486221421	-103.982068774	0.661
各种	60.4006526636	-26.81225903	0.487
地陪	-50.467013011	32.6091241268	0.376
干嘛	-41.1023115584	70.7030542918	0.586
销声匿迹	66.11236805	56.7390991788	0.476
奋兴	90.2114211806	-58.3345410231	0.462
每次	111.415894677	-1.48423120036	0.589
表示	42.1870119002	67.7378064001	0.440
一九七六年	-66.6200174907	-29.7569373333	0.543
身亡	-63.6835438058	-92.6343638414	0.632
叮咛	-40.9418110688	38.9541030309	0.564
小牌	4.7404092938	-11.3971129478	0.492
岩波	-31.5012447355	-63.598192869	0.675
再婚	75.9778943123	-81.113117311	0.560
鬭	-47.5497021559	-68.9253863507	0.532
白狗精	-21.9420095753	3.08913952687	0.463
给	38.8039347618	28.5178824842	0.661
天天向上	-45.2874256668	52.2682300614	0.621
释放	46.8961244314	32.1324778294	0.579
李佑群	-87.9637691112	30.0246403757	0.518
同住	73.8577190649	-81.8372093782	0.549
早已	52.0881776814	8.36970137934	0.535
连话都	-37.4788866421	45.3170392008	0.557
neithon	-34.9982538083	-34.2904598785	0.614
难以	80.5100536972	0.590887118355	0.619
展现	-25.3744075008	54.5558076076	0.491
不足以	79.9086125317	-0.368897614105	0.602
和空姐	-68.067840477	9.3188732332	0.515
长裙	-6.48689318766	106.116258211	0.613
加油打气	3.15297101046	62.9418384524	0.506
安德烈耶夫	-100.862773052	-26.9279501977	0.596
好高骛远	0.337242942267	32.2416779635	0.559
夜夜梦	-79.0718031531	40.9922752351	0.507
玉玲龙	109.792992615	0.496702371484	0.513
呼喊	-54.1557769848	43.677051838	0.522
身披	-1.92639825433	103.819863808	0.494
每个	83.4438930912	-43.9640432675	0.536
借用	-91.9627683744	-13.8766283629	0.466
玩水	-6.06795259573	32.136249793	0.557
为什么	-44.6868767868	71.7956493388	0.532
两人	7.28237152998	70.7444148226	0.647
逮捕	58.0190731999	90.1335605935	0.579
神魂颠倒	-62.3508645824	38.5425603195	0.361
地狱	-34.9079208772	0.722816528398	0.418
接获	46.796051953	71.7247856741	0.591
逃跑	-103.047447121	8.38706137923	0.527
矛盾	74.1238433206	68.2290323906	0.578
公曰	-52.9044156828	-70.5810857558	0.679
很	42.0922104706	-53.3428653171	0.517
毛选	-11.0292925606	-85.717109483	0.429
谈一谈	-11.1994447292	13.599534257	0.641
每组	75.498705506	-46.6302797793	0.585
一将	-41.8469529461	-27.8027026993	0.490
最要	-13.2064086601	48.2270683035	0.613
一封	23.4368030633	-81.3009351087	0.511
伙伴	-48.849128657	-24.5164313115	0.539
半集	115.353605029	-0.672579987456	0.589
巧手	1.70329542944	3.85572024276	0.468
已	76.558165405	20.4601090559	0.717
盲爱	-78.700424559	46.97019944	0.632
辞官	-68.4505245724	-67.4315418882	0.606
永活	-22.4811883944	16.3661218304	0.552
无线通信	6.92302644435	-56.4518148501	0.512
任命	-91.2290969681	-50.4494595146	0.554
当中	77.0652683997	-29.8364363182	0.646
友好条约	61.8252992528	-42.5025262577	0.475
适应环境	18.2859076122	3.25818364345	0.495
情关	-86.7802142604	47.7186787149	0.567
汇钱	-2.97561760349	14.1322823455	0.601
好要	2.09337408385	39.3075209207	0.446
多神	-51.7366216671	95.3374870364	0.631
可爱	38.049038412	-73.358272899	0.607
合共	85.0160169422	-29.7752484841	0.537
充沛	19.5925373473	-58.0136528431	0.609
补篇	-6.32180574124	-87.6753080461	0.549
般地	25.7904752388	29.5981681269	0.510
贫困	49.0197988262	-44.1465498754	0.489
心碎	-73.4325035386	60.016130851	0.635
很近	19.3997524326	-31.262107154	0.477
头发	-10.8565935655	106.86265065	0.705
陈旧	39.5602416476	-32.7815913476	0.481
赏赐	-65.2518591544	-65.4265461631	0.555
头句	-25.2864043219	-24.7394472032	0.419
卡特	-27.5607230079	-16.9252109829	0.685
我脑	2.23842928272	-41.3411618758	0.805
余锦泉	-67.0488927211	-20.4563275501	0.637
小时候	70.8201319366	-77.4053632233	0.603
艰辛	-10.5859772687	41.4041136296	0.530
恩许	-23.5081461144	14.6116066028	0.538
播两集	109.7210928	-1.12508991295	0.497
作为	39.3109351856	-2.75682198099	0.442
疼爱	43.0347077884	-67.5783897589	0.595
违纪	42.1854384863	86.0945701788	0.430
之树	-34.9521677138	3.38696914329	0.484
崔顺植	-60.340784369	-13.3588808534	0.442
已有	87.3894321519	-26.2887577238	0.529
谈起	-14.8143530951	35.1061410908	0.481
带大	-5.79596656415	14.0898072411	0.539
寄来	23.9650884799	-78.5169632877	0.459
宇浩	-1.48652482564	56.0809372789	0.588
少	75.4073015087	-14.3044714144	0.497
顺娘	-73.5130852636	1.70263961238	0.621
将	55.856666974	27.5636219844	0.671
多方面	60.3250117699	-31.3409458785	0.458
叫住	-2.16601917316	60.7561828112	0.590
城城哥	-9.44104544757	18.9782676664	0.483
尽	-72.9358608682	37.7319502511	0.531
窃窃私语	-49.760157757	30.1394253409	0.507
孕育	-21.2411461036	31.8970134127	0.507
茶川	-51.2384341922	-36.4789980717	0.458
衰退	80.3476274419	56.3561551948	0.593
却说	-1.17855701222	50.6105994385	0.560
游子	-74.6017391178	32.8369554457	0.405
就	55.8374838701	41.5230089436	0.701
结识	-5.88041896727	43.4185944784	0.610
比起	57.8263727866	-9.02583727915	0.475
旅馆	13.4265052794	110.543216832	0.436
配房	-7.07957053056	-54.8651727148	0.503
几乎	73.6377821009	12.7342647833	0.562
简单	41.8320225745	-22.9401266776	0.612
跳来跳去	16.0417683514	-8.31052818748	0.483
等一等	-59.2709923136	36.1344992926	0.548
饲养	-9.73836786493	0.237996331937	0.447
责任感	35.2070570648	-62.2619208786	0.574
布置	-4.42400180834	-52.4426650782	0.602
做些	-27.6165668814	66.8503290235	0.597
原调	13.9584456104	-17.6808766555	0.408
曲佑良	-71.0039935334	32.6850048273	0.624
可	90.7589169405	1.50018629049	0.681
一句	-58.9492853562	58.5212120295	0.518
比邻	-14.7644477154	-58.4450335244	0.502
愿	-50.5388686366	40.7440581853	0.466
扔掉	20.1958191364	-8.65340670038	0.528
制住	8.79861676509	17.2113520457	0.525
其情	-52.9558908379	-70.550537244	0.660
身体	22.36606864	7.82529178403	0.528
教过	52.043313588	-82.2600617595	0.563
得	-9.99292978741	22.4494239603	0.527
蒋奕	-51.5868688119	-19.18439728	0.351
阶二边	-24.2302480107	-26.7531856206	0.562
温应	-87.022661163	31.231010444	0.502
天涯海角	-82.1418400697	40.4381296913	0.520
除服	-67.1759658603	-67.09351172	0.555
就要	78.5540064626	-8.44520583088	0.645
只要	73.5044848105	3.05008701462	0.688
梁小萍	-12.076888098	-87.0644858248	0.559
回答	-28.8056704906	76.5976863467	0.547
眼泪	-58.7153490974	49.4792559501	0.418
镶嵌	-2.22996060017	-22.1223955518	0.395
信任他人	16.5025283746	10.421153361	0.557
所辖内	-24.6401196254	-31.3442398807	0.506
徐箭	-67.2899335921	-1.78814668944	0.622
黄梦莹	-68.7069004702	-20.2789941575	0.628
木讷	41.5615265136	-64.326865435	0.754
自信	35.507748924	-62.6554662868	0.464
陈子	-88.2443734507	29.269606676	0.620
李安修合	-41.9969106347	-11.5285402801	0.469
不得不	44.1384238514	37.6801865847	0.714
预计	73.6340272304	37.1434816157	0.538
少锋	-2.40012771224	9.30949520685	0.450
某些	61.9912868097	-20.8697714365	0.606
刘大年	-74.0941210222	-28.5242112603	0.466
龙印	7.1296827013	-2.80628672917	0.598
以为	-1.20660012807	49.7637508674	0.591
nemorino	7.97675710767	42.9324888858	0.479
天不从人	-20.8102410842	-6.07386272598	0.442
错付	-68.6279276769	27.7965574303	0.456
回国	-81.0770313493	-65.2628494068	0.774
龙十	-6.88431459299	9.49545424612	0.554
受欢迎	-46.0937494423	14.2190679263	0.660
妹妹	72.2129011257	-78.3793764699	0.584
守孝	-70.5412967638	-67.6596964132	0.610
解不开	-30.9639758495	32.9663830202	0.451
塑造	-25.3804624377	54.5629249323	0.478
物质享受	12.9538003418	2.31447523801	0.553
平静	30.5839312185	-50.5753260658	0.470
关押	58.4455986306	90.9278697394	0.542
晋见	-73.3916819335	-56.2415981099	0.499
首歌	100.322169892	24.6483847707	0.517
情非情	-64.8479079665	5.8818924488	0.519
叶寄民	-10.3369101436	-90.7018173501	0.631
阻止不了	13.8046369815	26.0201912994	0.481
神秘化	2.97227417506	-25.3700504733	0.425
无论	96.7487988563	14.7383582036	0.727
考费林格	-28.7431286443	-33.8618024091	0.474
证实	19.5695639565	26.4961394074	0.524
文字描述	4.99141554705	-23.4441598723	0.548
世上	-33.6137441087	42.7713815622	0.453
敞开式	-2.79294410316	-51.4725361681	0.516
细细的	-54.4153879611	-3.5203375838	0.507
越来越	47.8150519963	-19.8529273024	0.644
细听	-67.9658781691	55.9132834149	0.560
将会	55.3561060164	26.4916362916	0.502
前妻	77.295564959	-80.0121299898	0.733
叶颖	-69.6901239216	25.4276991318	0.388
因祸得福	-20.7376395729	3.40261823565	0.458
做好	24.7228960514	72.2194136773	0.489
口	-23.400663899	-66.0238634477	0.599
招唤	3.72916034505	-1.21758326912	0.605
不料	13.8684101923	42.063848483	0.617
辛苦	-35.8031365862	39.9085481544	0.535
仅仅	74.3348120493	20.0564448237	0.509
无迹可寻	-41.6469369235	-67.5018959054	0.547
叫	-35.1729340221	49.5235164643	0.527
只	81.8506841261	-20.4492131661	0.548
李不空	-44.9935685174	-18.0914082144	0.409
等等	59.4549734946	-25.3948077209	0.520
其实	33.5747302049	21.6454372575	0.638
很会	45.9224454842	-63.3759952978	0.631
叹	-73.1048399929	39.0416966106	0.464
油葱	-46.4314264133	-100.763228185	0.703
及	56.5449325452	-26.4678799809	0.475
有些	55.8380953991	-11.3582765159	0.585
又	14.519262488	31.9754114501	0.538
养大	75.8249834339	-69.5837615448	0.458
不断	71.7684275445	50.3091463294	0.562
文学评论	4.6633475477	-96.0293452048	0.634
一样	53.0874995783	-3.02483933122	0.570
受	88.3564508416	41.4254015763	0.756
半前	39.4541420707	14.5302877929	0.472
没错	-43.8885097485	69.0039089665	0.623
老戏骨	-46.8247627763	0.737521136509	0.397
深渊	-34.489379226	2.60489440243	0.541
漂亮	38.0970184001	-73.3934317099	0.602
陈亦飞	-91.3842979063	21.5662243221	0.637
范丽君	-17.9803725343	-1.94536789797	0.485
电浆子	13.161521363	-20.7873216286	0.562
学生	48.3132353684	-89.6515390116	0.656
长袍	-7.6587981295	105.928585107	0.610
第七版	-14.6321847105	-99.6731245309	0.595
此时	51.8487093026	36.6522273684	0.529
待遇	38.8259550337	95.180094581	0.501
否决	58.2487407508	63.7338894635	0.495
当	40.4253472886	16.8396075277	0.546
打动	17.2874909112	61.4961801759	0.544
低气压区	79.6095595034	50.9994335137	0.503
军网	-63.9442075457	-30.6300723722	0.505
好时节	-46.4986946974	60.8264313662	0.552
右昌国	-20.8602546179	-61.0667508031	0.482
英汝兴	-69.276573836	-20.6511145488	0.637
生动	-34.3445195026	91.4328701898	0.686
交通事故	-63.973427305	-91.6643508152	0.701
寻鬼记	-72.73256973	9.94605978831	0.666
还有	73.1238345634	-28.8811299239	0.584
表决	58.2492497884	64.8039198291	0.501
颇为	40.9114487434	-50.4016364587	0.753
巡天	-12.5974371934	-24.2193777251	0.486
梦姬	-79.9382066255	42.0580386921	0.617
嫁出去	-33.827983563	47.8815765843	0.502
一菲	-1.68970995959	56.5273248258	0.638
便宜	46.1887485663	-35.9447440812	0.410
亦婷	-19.592476831	-12.7304320103	0.526
再度	61.3512338607	33.8537876157	0.806
褂料	-31.8686414834	-72.4028693876	0.661
有法空	-51.4499535801	-77.7293444465	0.720
默祷	-22.6225674472	18.9835786405	0.530
诗歌创作	4.68273942199	-91.0551724142	0.518
其后	58.7818791423	30.9820192189	0.546
小晃	-8.78740441334	6.97392028097	0.523
随感	-8.56793099084	-88.1779574416	0.426
文学创作	4.51338491207	-91.1411558444	0.525
喜欢	52.993609375	-59.7013888689	0.807
以及	54.7985636409	-27.1313139522	0.681
宫理惠	-61.9256205949	-41.1615512796	0.527
我能	-52.6727965558	69.8863643051	0.624
你	-53.2420078713	67.0909092498	0.869
心去	-25.3966834911	26.7110619451	0.566
常常	52.2904122178	-13.5414496663	0.645
国中生	52.9523046836	-84.3778723477	0.569
荒漠	20.6923562576	-47.3022136254	0.518
第一本	-3.95664133249	-103.098592515	0.599
拔擢	-89.9564768342	-49.322096917	0.587
互相	75.3028024888	72.2012651451	0.768
满襟	-73.6730270675	-10.2505775773	0.527
来得	76.9625874767	-13.9892375573	0.530
拒烟	98.1715179585	-40.1892769066	0.568
中泰里	-24.3826046361	-42.8143097735	0.466
把握住	-7.94614515679	36.6370619231	0.429
然而	71.2308852158	17.6728883664	0.768
但	72.5452716966	14.4815408903	0.821
长达	88.5803351391	28.6641195367	0.483
回乡	-70.8543128094	-67.6872400774	0.610
马力	6.74760230934	-34.7681216064	0.558
抓进	3.91015711491	13.465522498	0.494
宇萱	-18.6155038464	-8.9030623741	0.569
竟	13.9821575758	41.1144972822	0.632
入北者	-16.4172135741	-14.4633025958	0.490
妻女	64.6683830974	-76.9456283346	0.479
以外	67.5510949095	-29.2004019595	0.708
愉快	-22.5264983981	38.4557797119	0.486
局势	74.188265523	58.1928940686	0.566
慢慢	70.3376536821	49.7910587053	0.747
全数	74.5037210808	-23.0067762168	0.648
出版	-4.67116696203	-103.113104042	0.721
友好合作	21.5348110093	82.3450387885	0.482
无力	24.3075070022	19.860110439	0.522
二科生	-20.8925186513	-15.0404167733	0.605
现金支付	-32.3397753095	-86.2829524744	0.472
丰沛	19.4538733258	-57.4502242497	0.555
高丽菜	-46.467513853	-106.951632302	0.578
三不五时	-46.2080812588	30.3062446686	0.506
久坐	22.3886550303	11.1540315094	0.506
嗜好	60.0083966483	-57.3702550464	0.583
播思	-17.4489264713	-32.0372827023	0.502
另外	71.9015474317	-27.9214582962	0.493
陈立强	-77.9077711973	43.024005287	0.679
上面	25.2518801394	-11.6636781469	0.410
恐同者	11.749426463	-18.2422686636	0.458
夷斋	-44.0095454892	-32.0090672755	0.599
天真烂漫	38.4511840127	-68.7818850375	0.594
祙	-70.1881299519	37.7482112048	0.544
玻里	-33.3803075694	-19.231927503	0.605
消声匿迹	66.0509202923	56.7452473369	0.476
弟弟	73.7341992682	-77.8006907013	0.573
仁爱路	-19.1327790515	-69.9792462384	0.601
私下	7.07304097316	61.5554054146	0.526
陈又齐	-42.407421156	-15.0370399257	0.531
愿意	25.8600166488	60.9194844197	0.632
声视	-72.2071269356	31.8580803504	0.388
五二	-80.4980946099	-24.8736422216	0.433
母爱	-29.3786519604	27.0655635049	0.485
萃赏楼	-16.3216244062	-48.0801562199	0.452
二则	-32.5334998093	-72.8510260328	0.632
石子儿	7.51190319697	-6.59005946863	0.524
四季豆	-47.5970565083	-105.700052746	0.610
看中	-3.11670324181	42.9122315478	0.494
接受	43.6627480052	69.9625962473	0.490
巴录	-22.2346400285	19.5777812591	0.478
温暖	15.7253255024	-59.6926444412	0.554
家庭聚会	90.1833946177	-58.4495308955	0.456
税前	-33.3471245632	-89.4187217796	0.611
